datetime,action,price,position_size,pnl,cumulative_equity,interpolated_equity
2009-07-16 09:00:00,BUY,1.7653699999999999,566.4534913360939,0.0,0.0,1000.0
2009-07-21 11:00:00,SELL,1.7549700000000001,566.4534913360939,-5.891116309895324,994.1088836901047,994.1088836901047
2009-07-24 21:00:00,BUY,1.7576,565.6058737426631,0.0,0.0,994.1088836901047
2009-08-11 00:00:00,SELL,1.78816,565.6058737426631,17.284915501575824,1011.3937991916805,1011.3937991916805
2009-08-11 09:00:00,BUY,1.78668,566.0743945147875,0.0,0.0,1011.3937991916805
2009-08-11 10:00:00,SELL,1.7829199999999998,566.0743945147875,-2.1284397233757772,1009.2653594683048,1009.2653594683048
2009-09-04 05:00:00,BUY,1.734,582.0446133035207,0.0,0.0,1009.2653594683048
2009-09-10 01:00:00,SELL,1.7216,582.0446133035207,-7.217353204963615,1002.0480062633412,1002.0480062633412
2009-10-02 00:00:00,BUY,1.6593,603.8980330641483,0.0,0.0,1002.0480062633412
2009-10-02 19:00:00,SELL,1.6432,603.8980330641483,-9.722758332332887,992.3252479310084,992.3252479310084
2009-10-16 06:00:00,BUY,1.6621000000000001,597.0310137362424,0.0,0.0,992.3252479310084
2009-10-26 19:00:00,SELL,1.6633,597.0310137362424,0.7164372164834276,993.0416851474919,993.0416851474919
2009-10-28 08:00:00,BUY,1.6693,594.8850926421205,0.0,0.0,993.0416851474919
2009-11-11 18:00:00,SELL,1.67188,594.8850926421205,1.534803539016707,994.5764886865085,994.5764886865085
2009-11-16 09:00:00,BUY,1.6858499999999998,589.9555053453798,0.0,0.0,994.5764886865085
2009-11-20 20:00:00,SELL,1.6794099999999998,589.9555053453798,-3.7993134544242366,990.7771752320842,990.7771752320842
2009-12-04 14:00:00,BUY,1.66401,595.4153972825188,0.0,0.0,990.7771752320842
2009-12-22 03:00:00,SELL,1.67856,595.4153972825188,8.663294030460747,999.4404692625449,999.4404692625449
2010-01-04 15:00:00,BUY,1.66589,599.9438553941405,0.0,0.0,999.4404692625449
2010-01-06 01:00:00,SELL,1.65255,599.9438553941405,-8.003251030957927,991.4372182315869,991.4372182315869
2010-01-14 09:00:00,BUY,1.6581700000000001,597.9104785586441,0.0,0.0,991.4372182315869
2010-02-02 04:00:00,SELL,1.68781,597.9104785586441,17.722066584478057,1009.159284816065,1009.159284816065
2010-02-15 02:00:00,BUY,1.68527,598.8116354151352,0.0,0.0,1009.159284816065
2010-02-22 01:00:00,SELL,1.6625999999999999,598.8116354151352,-13.575059774861188,995.5842250412038,995.5842250412038
2010-03-18 09:00:00,BUY,1.6151900000000001,616.3883041878687,0.0,0.0,995.5842250412038
2010-03-22 08:00:00,SELL,1.58987,616.3883041878687,-15.606951862036908,979.9772731791668,979.9772731791668
2010-03-31 01:00:00,BUY,1.60598,610.2051539740014,0.0,0.0,979.9772731791668
2010-04-14 05:00:00,SELL,1.6211600000000002,610.2051539740014,9.26291423732539,989.2401874164922,989.2401874164922
2010-04-16 13:00:00,BUY,1.63829,603.8248340748538,0.0,0.0,989.2401874164922
2010-04-19 14:00:00,SELL,1.62668,603.8248340748538,-7.010406323609118,982.2297810928832,982.2297810928832
2010-04-21 05:00:00,BUY,1.64175,598.2821873567127,0.0,0.0,982.2297810928832
2010-04-30 22:00:00,SELL,1.6459000000000001,598.2821873567127,2.482871077530376,984.7126521704135,984.7126521704135
2010-05-05 00:00:00,BUY,1.67097,589.3060032019806,0.0,0.0,984.7126521704135
2010-05-10 01:00:00,SELL,1.6294300000000002,589.3060032019806,-24.47977137301018,960.2328807974034,960.2328807974034
2010-05-20 02:00:00,BUY,1.66202,577.750496863698,0.0,0.0,960.2328807974034
2010-06-08 06:00:00,SELL,1.68269,577.750496863698,11.942102770172596,972.174983567576,972.174983567576
2010-06-15 17:00:00,BUY,1.67584,580.1120533986394,0.0,0.0,972.174983567576
2010-06-17 06:00:00,SELL,1.6631399999999998,580.1120533986394,-7.367423078162801,964.807560489413,964.807560489413
2010-07-14 22:00:00,BUY,1.6068,600.4528009020495,0.0,0.0,964.807560489413
2010-07-22 03:00:00,SELL,1.5926399999999998,600.4528009020495,-8.502411660773191,956.30514882864,956.30514882864
2010-07-26 08:00:00,BUY,1.6255199999999999,588.3072178925145,0.0,0.0,956.30514882864
2010-08-12 13:00:00,SELL,1.6465800000000002,588.3072178925145,12.389750008816463,968.6948988374565,968.6948988374565
2010-09-10 08:00:00,BUY,1.5642399999999999,619.2751104929273,0.0,0.0,968.6948988374565
2010-09-14 12:00:00,SELL,1.54638,619.2751104929273,-11.060253473403577,957.634645364053,957.634645364053
2010-09-16 18:00:00,BUY,1.58324,604.8575360425791,0.0,0.0,957.634645364053
2010-09-22 02:00:00,SELL,1.55687,604.8575360425791,-15.950093225442856,941.6845521386101,941.6845521386101
2010-10-18 11:00:00,BUY,1.5289000000000001,615.9229198368828,0.0,0.0,941.6845521386101
2010-10-19 13:00:00,SELL,1.51776,615.9229198368828,-6.861381326983064,934.8231708116272,934.8231708116272
2010-10-22 19:00:00,BUY,1.5346899999999999,609.1283391509863,0.0,0.0,934.8231708116272
2010-11-05 07:00:00,SELL,1.55419,609.1283391509863,11.87800261344421,946.7011734250714,946.7011734250714
2010-11-12 05:00:00,BUY,1.5707900000000001,602.6911130227919,0.0,0.0,946.7011734250714
2010-11-23 22:00:00,SELL,1.57271,602.6911130227919,1.1571669370036943,947.8583403620751,947.8583403620751
2010-12-09 07:00:00,BUY,1.55518,609.4846515272027,0.0,0.0,947.8583403620751
2010-12-13 02:00:00,SELL,1.5505,609.4846515272027,-2.852388169147275,945.0059521929278,945.0059521929278
2011-01-05 15:00:00,BUY,1.4883199999999999,634.9480973130294,0.0,0.0,945.0059521929278
2011-01-25 00:00:00,SELL,1.51585,634.9480973130294,17.480121119027785,962.4860733119556,962.4860733119556
2011-02-02 09:00:00,BUY,1.51239,636.4007123241728,0.0,0.0,962.4860733119556
